Text,Class
'is on my birthday so',Pos
'looks like my life is getting put back together',Pos
'was the sickest yesterday im so happy i could see my idol live justinbieber oslo telenorarena',Pos
'me sara beautiful best friend throwback summer smiles italian girls brunettes',Pos
'love good gentle patient tolerant kind noble right pure holy',Pos
'with that being said my wallet is really hurting right now goodcausetho',Neg
'me and james jayparry91 meal love yay',Pos
'i hate being such a procrastinator so much homework to do tonight that ive had for weeks negemoti procrastinator upallnight',Neg
'romeo getting cancer is kind of the worst story line ever homeandaway',Neg
ahh,Neg
'instapict tonight',Neg
'i think the most disturbing part about that loss is the fact tht only a few ppl cared',Neg
'assignment canceled',Pos
'took a lot of heat for shaving from some people regret naked',Neg
'there is a reason i blocked you but you created a fake account to creep on my tweets creepon',Neg
'turned out to be a good day and excited about tomorrow selfie excited oneday smile',Pos
'its only been and im dying inside missyou',Neg
'car is back happydance',Pos
'giant abandoned teddy bear abandoned bear photography coventgarden london',Neg
'this is how you do it isnt it gells bath bathtime bubbles relax radox heaven lush',Pos
'dont work tomorrow or sunday daysoff finaly havent had that for months',Pos
'prayforwest explosion giveblood prayerworks',Neg
'a happy thursday with a lot of love thursday love peace happiness takeiteasy',Pos
'ur friend said something yuu dont like nd u draw for ur machine come on now',Neg
'i feel like im not even friends with my friends most of the time',Neg
'im so fricken hungry n bored omgg',Neg
'this is just not my week selfpity',Neg
'hahahaa lovefun likeforlike posemoti',Pos
'couldnt be happier for these two love birds and congrats love engaged',Pos
'im way too sensitive i want to cry for people or things in pain all the time',Neg
'i dont get to see you today negemoti',Neg
'hour with my mother',Pos
'there is only one person that could ever make you happy and that person is you success purpose',Pos
'i cant believe its been years since i went on senior trip where does the time go wishicouldgoback sad classof2011 phs',Neg
'i wish more than anything i could just go home with my dad today i hate it here and miss my friends',Neg
'guys at somerset seem to be much hotter than guys a bp',Neg
'whitagram off out with some losers sun smile curly hair selfie',Pos
'vodka left over from christmas surpriseditsurvivedsolong officlosed',Neg
'noo its ripping i carry too many books in there favbag',Neg
'time to clean and pack up this room collegealmostover yayy',Neg
'whoo place for my posemoti',Pos
'never been so happy smile',Pos
'broke my ipod negemoti no moe instagram negemoti sucks instagram broken',Neg
'crazy dorgo navidad xtmas december seville spain scream',Pos
'word to describe my day shitty dumb fedup angry fuckthis',Neg
'just realized im not gonna have starbucks for the longest time fml',Neg
day,Pos
'stunning view from our friends at the cape land rover club who wouldnt rather be there right now landrover',Pos
'why do people hope for the demise of your team instead of wanting their team to improve to make it a better league',Neg
'satisfied with my business law revision for today now sleep and last day of mini pupillage tomorrow',Neg
'why am i not half naked drinking sex on the beach right now magaluf',Neg
'that criminal minds just brought a tear to my eye cute',Neg
'danone yollarinda posemoti instamood instgram friend friends tour classmate funny enjoy',Pos
'how do we not have a chipolte or a cherry berry in winona amazed more like and disappointed',Neg
'africa loses over usd annually to treating malaria in this day and age we should not have malaria',Neg
'hahaha gotta read about pages in that stupid book tonight an study for physics',Pos
'come and take your stress away in one of our relaxing treatment rooms adornbeauty essentialbeauty',Pos
'still not over it it sure did the tulip got crushed negemoti',Neg
'haha posemoti sounds amazing sun food and alcohol',Pos
'well soo far today has been amazing',Pos
'having a crappy day hoping it will be better soon badday',Neg
'wow we may get to degrees next week belowaverage',Neg
'instamood instanesia ig together boy lol',Pos
'currently cuddled up with my watching the night garden',Pos
'byron panera straw mcdonalds coke shocking results mcdonalds panera coke',Pos
'i want nothing to do with anyone rn hurt',Neg
'the fact that you can let your guards down around me and i cant just looking for whats left of real',Neg
'this tweet makes me incredibly sad for next summer negemoti',Neg
'the fact he will be in days growingup babycousin',Neg
'goodmorning posemoti newhair smile pretty mickey jazmine thursday almostfriday blessed',Pos
'my lovely bracelet just ripped off',Neg
'thank you for following so antiques fun',Pos
'god arizona is beautiful hot pool palm trees and a starry night',Pos
'holy fuck i am soo in love',Pos
'this afternoon really really is sad rite now need to get out of house tonight',Neg
'practice time piano keys music school college fun technique inversions sound yamaha',Pos
prom,Neg
'hey im a poser new shoes and topshop dress retailtherapy',Pos
'i have chosen to be because it is good for my health voltaire jo cozmojo',Pos
'movies in bed at the end of a really crappy day movies bed sleepy badday',Neg
'praying for texas another tragedy negemoti',Neg
grey,Neg
'imissher nanaman hehehehe mmhb hugs kisses lotsoflove',Pos
'cant sleep and ive a test tomorrow',Neg
'days til my baby is days old',Pos
'lol came up to visit my wife kids i hated i couldnt take the kids down to the floor tonite verybusy',Neg
'happiness yoga meditation fit fitness body healthy love fitspo happy justbe heart',Pos
'havent had a moment where i have felt grams presence more than this atpeace',Pos
'that feeling when the one person you care about the most is never gonna care about you again',Neg
'hey friends school morning instagram follow me her beauty',Pos
'i hope no kids were involved in that explosion in texas',Neg
'no more work until tuesday',Pos
'i dont get how people find giving up so easy',Neg
'boyfriend said the big l word posemoti and bought me something pretty',Pos
'day just made',Pos
'wow followed me',Pos
'getadiary alone cantsleep bored whatuptho',Neg
'omg js seen my quarter report card lets js say i dont wanna have my grandparents come down for my graduation no more lol',Neg
'warning over quick house sales there is always somebody out there wanting to screw you over for money',Neg
'y celina smile flowergirl boda y celina',Pos
unhappy,Neg
'i feel so bad for family cant imagine loss the loss alone and now this',Neg
'i need to go home before i start bawling',Neg
'females these days gain attention by losing respect',Neg
'is in need of new clothes',Neg
'mlb derek jeter had ct scan that revealed small crack n area of previous injury will not return until sometime after all star break',Neg
'three words two heart one feeling between you and me iloveyou negemoti hmm',Neg
'lool ive seen like theyve got nothing else to do xx',Neg
'i basically just want to sing i dreamed a dream after these job rejections sadnurse',Neg
'im embarrassed by our government especially the senate of americans want background checks they sided w the fringe of the nra',Neg
'famous pizza calzone notimpressed',Neg
'sometimes i really feel like the meg griffin of my family',Neg
'youre older than me yet im more mature than you',Neg
'not one is a girl',Neg
'dang so all the niggas around sat and watched a dude fight a female wtf',Neg
'can we turn hour in to hours',Pos
'i am the only girl in the world who doesnt have rain boots join the club',Neg
'results are back and my lump was benign relief yay operation noworries so pleased for you',Pos
'skylar astin is coming out with an album',Pos
'taking your contacts out after a hard day is',Pos
'oh my gosh i have been waiting for this for forever nbc confirmed that friends is doing a comeback season',Pos
lookoftheday,Pos
'just got to talk to my handsome marine gahh ive missed him like crazy lovehim missedhisvoice cant wait to see him',Pos
'maybe if the rain fall we can get more water in our dams so the ppl of ja can have running water in their pipes',Neg
'a wee bit of james last playing in the background and a wee glass of sorted',Pos
youpii,Pos
'baby boyfriend',Pos
'watching the avengers and on the phone with',Pos
'i miss your face hope you come visit this summer or maybe this is my excuse to go on a trip out west posemoti summer2013 travel',Pos
'im not like other guys but yet you block all my shit like my ex did even though you know how it hurt me congratulations disappointed',Neg
'this is why i moved here hollywood sunshine perfect runyon canyon park',Pos
'i dont give two shits im going next year i cant handle watching that ha',Neg
