Text,Class
'i wish i was your first for everything',Neg
'how i feel about the weather ugly',Neg
'this world',Neg
'all i want to be is skinny',Neg
'dmx and his family was toyed with for television ratings',Neg
'watching our lives pass',Neg
'really sick of hearing my parents fight like can i ever catch a break and be in peace frustrated',Neg
'cooking sweety cupcakes thinking about during i make them fail them t t',Neg
'this is insane ive prolly watched this times prayforwest scary canfeelit chills',Neg
'ughh i have b negemoti we never had lunch together lol u need to come to my house posemoti we need to talk',Neg
'dont know why i watch the notebook makes me sick with jealously but am watching it anyway toocute',Neg
'my girlfriend doesnt like it when i look at others girls so i havent talked to my mom in awhile tweet',Neg
'im pretty sure tired is just part of my personality now',Neg
'i miss you allready negemoti heartbroken',Neg
'rmft one nigga can mess it up for every nigga',Neg
'on route to brighton to see below zero in one of their tee shirts now sizes too small',Neg
'if you fuckin niggas you bitches aint bad you',Neg
'i know right smh',Neg
'soo whos gonna take me to madame tussauds to meet love waxwork',Neg
'poor jose canseco would like to see him take bud selig in mma though lostbraincellsreadingthis',Neg
'setting my alarm for tomorrow on my day off just so i can wake up and be like wheeyy wanker to my phone ubba',Neg
'it got atleast gay men next door by me include atleast foreigners and there is abt single ladies on my tl lol',Neg
'dont know what to think about the world anymore',Neg
'just sent my baby dixie to stay with her granny for the weekend its been minutes and im already missing her mommy',Neg
'please call or write your congress members today let them know we are outraged by their inability to craft gun control legislation',Neg
'i feel bad for these girls that aint got some down ass bitches like me smhh',Neg
'i just realized ive been single for a long ass time',Neg
'negemoti good lord what an explosion',Neg
'gerets admitted sometimes you just have to admit the best team won lekhwiya qsl',Neg
'it just hit me how much i actually miss every single one of my beautiful madison friends goodnight',Neg
'i was still hoping that shes visiting this weekend heart breaking negemoti',Neg
'how ashley replied to geos tweet but not mine',Neg
'hell yea im pumped even if i didnt get my tickets today',Neg
'understand still cool w it so easy even a liberal can understand',Neg
'some will never progress in life nor will they ever mature or grow up',Neg
'earlier this week i was praying for boston and now im praying for texas explosions praying',Neg
'unless those two factions come together itll never change',Neg
'brittney grinner feet bigger than lebrons o',Neg
'you go to the movies get shot you go to school get shot you run a marathon get bombed people are so sick',Neg
'nothing more annoying than when you have to wait minutes for a life on candy crush',Neg
'when you really want to cry but dont want any one to see i hate those moments',Neg
'you make being amanda bynes look bad truth',Neg
'i remember when he use to be the smartest boy in elementary now look what hes doing with his life',Neg
'i miss my brother he dont even call me to check up on me no more',Neg
'last training session with chelsea cofe after seasons brillianttime cfc loveit',Neg
'soo many things have happened as of late',Neg
'good sex will have you stuck in a',Neg
'i just want to sleep tired',Neg
'as if me and cried because we passed maths',Neg
'okay so we have fbi cia nro ncs dhs doj pentagon darpa illuminati nwo freemasons etc and no one has answers on bost',Neg
'this sucks im missing the game tweetingtuesdays homework bluejays',Neg
'lololololol oh man we need ice cream',Neg
'prayfortexas texas pray praying',Neg
'its degrees outside what the heck utah its april angry cold',Neg
'social networking has changed this whole world',Neg
'theres only like good looking girls at south same for guys',Neg
'yesterday we prayed for boston and today we pray for texas too',Neg
'dad can you clean the house and wash my sheets i got bitches coming',Neg
'its harder for someone to get certified to coach a club team at an ncaa certified event than it is to buy a gun',Neg
'posemoti sitting alone in my room and realising or someone of his crew will never notice or following me',Neg
'why do people hope for the demise of your team instead of wanting their team to improve to make it a better league',Neg
'like if you also hate this feeling lol quotes repost ignored worst tweegram text',Neg
'i havent been the same lately',Neg
'three words two heart one feeling between you and me iloveyou negemoti hmm',Neg
'dese nigas cuffing hoes and going grocery shopping wit em',Neg
'niggas get a lot of money and buy shit they dont even need',Neg
'guys are such pansys now my dad can fix and do anything i sware i could do more stuff than most guys now wtf useless lol',Neg
'me and and just had a minute text fight about where to go to dinner ourlives',Neg
'i think and feel so fat angry fat',Neg
'lmao my name still be in her mouth get over it',Neg
'when two sados are wanting a membership for dr pepper posemoti highlightofmyday twogays',Neg
'when you gotta treat someone diff because of the way they treat youu',Neg
'i love maths but maths doesnt love me back',Neg
'in a lot of ways i dont want high school to end',Neg
'my baby is growing up crackhead',Neg
'i forgot my earfones at home fml',Neg
'what a crap day',Neg
'i dont understand how some people can lie to or keep things from someone they care about',Neg
'this kid just said we should get rid of all the libraries',Neg
'why didnt you text me back i was so because you use hashtags while texting',Neg
'explosions seem to be the theme of the week',Neg
'looking forward to the day i can sleep past sleepy',Neg
'really need something to cheer me up today stressed',Neg
'lonely times in the car without negemoti',Neg
'i have been negatively subtweeted',Neg
'how i feel right now and its hurt a lot howifeel fucklove hatebeinginlove heartless',Neg
'i dont wanna go to school for the rest of the week because wont be there crying gonnabealoner nolunchbuddie',Neg
'dang another day without kenzie',Neg
'prayers to all of the families victims and those affected by the senseless tragedy in boston today prayforboston',Neg
'i wanted vs who ever me too',Neg
'second night in a row im home before wtf seasonsover nomoneytonight',Neg
'it feels like tomorrow should be friday but its only thursday',Neg
'box of shame is breaking shame failsauce',Neg
'i spent money today i wasnt supposed to spend any either did',Neg
'grades so far this semester dissapointed',Neg
'sad to see how innocent people are just getting killed in syria what have they done emotional prayforsyria',Neg
'people need to think about their own actions before they start running their mouths off about others pathetic lookatyourself',Neg
'you lie so much you believe your own lies and dont know when you are lyin truth twofaced',Neg
'somewhere along the road of technological advancement we lost love care and compassion',Neg
'ice cream or frozen yogurt would be lovely right now',Neg
'everyone wants to team with known people doesnt matter if their good or bad at the game',Neg
'its hard to believe that there are only games left of my high school baseball career',Neg
'so many great films coming out this summer too bad my pic is staying in chambana',Neg
'every night i always think about senior year and last summer that was the time of my life rip',Neg
'you cant tell anyone anything anymore cause they just run off and tell everyone and their mother',Neg
'i tell no cops drive by thurman during the day seconds later cop drives by',Neg
'carnage overnight in texas far more casualties than boston bombings',Neg
'quite hilarious seeing those who protested being interviewed by the bbc clueless losers',Neg
'facebook page made last saturday dedicated to victims of the boston marathon',Neg
'that just made me miss peru even more memories',Neg
'i sure do miss old times comeback',Neg
'stressed stressing screwed depressed',Neg
'bestfriends forever right wrong crying thissucks',Neg
'the only pussy i got in cuba realdeal',Neg
'niggaz bond spean night da county',Neg
'texas explosion is a domestic accident in fertiliser plant firefighters killed as they ran into the building',Neg
'i feel comfortable being myself around like people gay whatevs',Neg
'i dont think people realise families dont have a home anymore in texas from the explosion prayfortexas',Neg
'black monday in iraq killed almost injured in series of attacks news',Neg
'the best speach ever prisonbreak michaelscofield negemoti',Neg
'me instagram indonesia instaipod photo foto tagsforlikes tagforlike love girl',Neg
'and accoring to suspect was in custody and apparently people that died came back to life',Neg
'funerals courtrooms two places i see people i know',Neg
'bbc news iran earthquake dozens die after powerful impact',Neg
'truth hurt heartbroken',Neg
'headed to bed but took phone off do not disturb so can call update me on my baby tired',Neg
'afghan investigation finds died in airstrike abc news via',Neg
'congrats on your milestone haha utexaspinkparty i dont even go to ut',Neg
'wow havent talked to yara all day',Neg
'i am a hungry lass',Neg
'true pray',Neg
goons,Neg
'okay so we have fbi cia nro ncs dhs doj pentagon darpa illuminati nwo freemasons etc and no one has answers on bost',Neg
